Date,weights
2005-01-04,-0.014938560012204286
2005-01-05,-0.003230230984237989
2005-01-06,0.0007051423187920258
2005-01-07,0.006288033258315799
2005-01-10,0.0033144819280518227
2005-01-11,-0.014572686160398318
2005-01-12,0.004702624893596285
2005-01-13,-0.00041144202139214926
2005-01-14,0.008790802428610169
2005-01-18,0.008702670595740144
2005-01-19,-0.011740385291589018
2005-01-20,-0.007474657127798866
2005-01-21,-0.00791973400998227
2005-01-24,-0.008690130240509505
2005-01-25,0.006233082528641916
2005-01-26,0.00904860190836665
2005-01-27,0.0053377494573154695
2005-01-28,-0.0015711180403953236
2005-01-31,0.013599842832951856
2005-02-01,0.004960393500773622
2005-02-02,0.009846144065829794
2005-02-03,-0.010366877236758163
2005-02-04,0.011642901166743009
2005-02-07,-0.004286094142770464
2005-02-08,0.00509248566860392
2005-02-09,-0.013402518337397706
2005-02-10,0.002726093982675625
2005-02-11,0.010517711909730231
2005-02-14,0.005210725475333285
2005-02-15,0.007461302577202913
2005-02-16,0.0011318195129434497
2005-02-17,-0.009116593703575916
2005-02-18,0.0037879063694807092
2005-02-22,-0.01507252459819395
2005-02-23,0.0046975564549982555
2005-02-24,0.009104826627763393
2005-02-25,0.008139116030115832
2005-02-28,-0.003427327437119097
2005-03-01,0.004348913602514993
2005-03-02,-0.0023421549611872877
2005-03-03,-0.005032416340951988
2005-03-04,0.0087416778958766
2005-03-07,0.004173517377341141
2005-03-08,-0.012276842701758073
2005-03-09,-0.012938258277641739
2005-03-10,0.0005511697861266234
2005-03-11,-0.00635935708813694
2005-03-14,0.004854071043411379
2005-03-15,-0.005040419749074358
2005-03-16,-0.008294168983854426
2005-03-17,0.004722955056042932
2005-03-18,-0.000432732721831608
2005-03-21,-0.0007339969523592438
2005-03-22,-0.010073183872026688
2005-03-23,0.0009114510801396053
2005-03-24,0.000996278268155351
2005-03-28,0.0017693456177478356
2005-03-29,-0.010429231217656841
2005-03-30,0.014520127450566106
2005-03-31,-0.0034151147667864394
2005-04-01,-0.006588057272360282
2005-04-04,0.004255687521318544
2005-04-05,0.006253706709856924
2005-04-06,0.003662336482884308
2005-04-07,0.009921959163434486
2005-04-08,-0.006978735754175975
2005-04-11,-0.004712145862072739
2005-04-12,0.006805132541407293
2005-04-13,-0.014603476620008491
2005-04-14,-0.019207142407020098
2005-04-15,-0.021463320151346457
2005-04-18,0.002173572292154548
2005-04-19,0.011682171798552183
2005-04-20,-0.012706951078533275
2005-04-21,0.025415296674461043
2005-04-22,-0.010533001232641972
2005-04-25,0.013326051729364593
2005-04-26,-0.01041683979002198
2005-04-27,0.00014962563954098185
2005-04-28,-0.00956346444636285
2005-04-29,0.012160821967518868
2005-05-02,0.005530899839070153
2005-05-03,0.0014789170446838204
2005-05-04,0.013390346137447702
2005-05-05,-0.0016357029589817572
2005-05-06,0.003562749587377168
2005-05-09,0.003788269836350444
2005-05-10,-0.010028449217952307
2005-05-11,0.001389643108061336
2005-05-12,-0.009633445196868977
2005-05-13,0.0029752662255476646
2005-05-16,0.012010842595173292
2005-05-17,0.006221147987024629
2005-05-18,0.013351168203700121
2005-05-19,0.009337118273062127
2005-05-20,-0.00045344824116944136
2005-05-23,0.011974991257571779
2005-05-24,-0.00010673098043522413
2005-05-25,-0.00288600683824312
2005-05-26,0.008962177829706505
2005-05-27,0.0021853790503464305
2005-05-31,-0.0037062785491642804
2005-06-01,0.010023425168005704
2005-06-02,0.0037361533130226146
2005-06-03,-0.012267838567136386
2005-06-06,0.002149967383275228
2005-06-07,-0.003620881795528548
2005-06-08,-0.00443342503202904
2005-06-09,0.009240364695783845
2005-06-10,-0.00756224839796606
2005-06-13,0.002826915246473908
2005-06-14,-6.089968669422392e-05
2005-06-15,0.0028089996745249137
2005-06-16,0.006936301405366042
2005-06-17,0.0038807740172839608
2005-06-20,1.0821912501588922e-05
2005-06-21,-0.0009951450174478173
2005-06-22,0.0014929227297515765
2005-06-23,-0.005542643855812459
2005-06-24,-0.009707038964516275
2005-06-27,-0.002781207983930066
2005-06-28,0.008716392599371818
2005-06-29,-0.0049242164569084194
2005-06-30,-0.004352107664059502
2005-07-01,0.0005404485779117703
2005-07-05,0.012659504155860292
2005-07-06,-0.00586870615175008
2005-07-07,0.0019668968359396266
2005-07-08,0.013784088485592934
2005-07-11,0.006602435018386738
2005-07-12,0.002955126880439627
2005-07-13,0.0021143730615340597
2005-07-14,0.006840111800572347
2005-07-15,0.0022736140155534463
2005-07-18,-0.004204411918496864
2005-07-19,0.014191870291462775
2005-07-20,0.007282355449732294
2005-07-21,-0.006570229489167645
2005-07-22,-0.0005430702886262073
2005-07-25,-0.004661480336288566
2005-07-26,0.0028707511877664915
2005-07-27,0.011969441500009217
2005-07-28,0.007892114208324193
2005-07-29,-0.00883339422095849
2005-08-01,0.0025398017874163274
2005-08-02,0.011105463425728407
2005-08-03,0.0011539271585043723
2005-08-04,-0.008989273745082606
2005-08-05,-0.003914757669325428
2005-08-08,-0.005595232899002556
2005-08-09,0.007666726361433542
2005-08-10,-0.005686117210624582
2005-08-11,0.007963520654773008
2005-08-12,0.0020029691468801602
2005-08-15,0.00683949161289626
2005-08-16,-0.013766456469831278
2005-08-17,0.003181796515993825
2005-08-18,-0.006284680481360835
2005-08-19,-0.0008219925751517301
2005-08-22,0.000995232351370414
2005-08-23,-0.0018545454562368746
2005-08-24,-0.003923918284244001
2005-08-25,0.0028789245356445545
2005-08-26,-0.005808672764386987
2005-08-29,0.006721931367178843
2005-08-30,-0.0008658061079228962
2005-08-31,0.0102746948455364
